utt_id,audio_path,predicted,ground_truth,wer,cer
0f7a5fd545,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f7a5fd545.flac,पञ्जाको जाल धर्मा सम्पन्न,पन्जाबको जालन्धरमा सम्पन्न,1.0,0.19230769230769232
047911be4d,/kaggle/working/asr_nepali_data/asr_nepali/data/04/047911be4d.flac,एक बायो ग्राफरले उन्नाइ,एक बायोग्राफरले उनलाई,1.0,0.19047619047619047
08d8d1dfd3,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08d8d1dfd3.flac,अस्टरीलियाको निदिलाई,अस्ट्रेलियाको नीतिलाई,1.0,0.19047619047619047
015f9280ba,/kaggle/working/asr_nepali_data/asr_nepali/data/01/015f9280ba.flac,तेस बेला उहा माओवादी,त्यसबेला उहाँ माओवादी,1.0,0.19047619047619047
03e28e8665,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03e28e8665.flac,स्वतन्त्र तासङ्मिलनमा,स्वतन्त्रता सम्मेलनमा,1.0,0.19047619047619047
040a73b852,/kaggle/working/asr_nepali_data/asr_nepali/data/04/040a73b852.flac,देविका मुर्तिहरु जस्तो,देवीका मुर्तिहरू जसको,1.0,0.19047619047619047
08f8d1f259,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08f8d1f259.flac,राष्ट्रभातको उदै,राष्ट्रवादको उदय,1.0,0.1875
0a0624add8,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a0624add8.flac,ना परेको बताइएको छ।,नपरेको बताइएको छ,1.0,0.1875
002a749d55,/kaggle/working/asr_nepali_data/asr_nepali/data/00/002a749d55.flac,श्रनीमा राकिन्छ,श्रेणीमा राखिन्छ,1.0,0.1875
05c88ab560,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05c88ab560.flac,स्ना त शकेका थिए,स्नातक सकेका थिए,1.0,0.1875
00b316fa0b,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00b316fa0b.flac,अन्नेले राष्ट्रीय,अन्यले राष्ट्रिय,1.0,0.1875
01c8aa05ef,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01c8aa05ef.flac,कन्दाहरु सम्म लामो,कन्धहरुसम्म लामो,1.0,0.1875
0e2b27ffb4,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e2b27ffb4.flac,ए म बराबरको पढाई,एमए बराबरको पढाइ,1.0,0.1875
08bb96a4a7,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08bb96a4a7.flac,बयो इत्यादी,भयो इत्यादि,1.0,0.18181818181818182
08be6ed059,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08be6ed059.flac,बारध्य ग्रामको कृषी केन्द्रित,भारतीय ग्रामको कृषिकेन्द्रित,1.0,0.17857142857142858
01a53a1136,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01a53a1136.flac,कति पयो त्यस्तै छन्।,कतिपय त्यस्तै छन्,1.0,0.17647058823529413
063bc944b2,/kaggle/working/asr_nepali_data/asr_nepali/data/06/063bc944b2.flac,तमुर नदि त्रिवेनी,तमोर नदी त्रिवेणी,1.0,0.17647058823529413
08c28a13f7,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08c28a13f7.flac,अब लेखका लागि माक,अभिलेखका लागि माग,1.0,0.17647058823529413
00ceed2707,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00ceed2707.flac,गाइका तथा गीत कार,गायिका तथा गीतकार,1.0,0.17647058823529413
0bbafeb514,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0bbafeb514.flac,टोरण टुडाल च्याल,तोरण टुँडाल झ्याल,1.0,0.17647058823529413
01d1d205be,/kaggle/working/asr_nepali_data/asr_nepali/data/01/01d1d205be.flac,साली ग्राम पुजा सम्बन्धी,शालिग्राम पूजा सम्बन्धी,1.0,0.17391304347826086
0715d985b4,/kaggle/working/asr_nepali_data/asr_nepali/data/07/0715d985b4.flac,कृषी मन्त्रालय कानुसार,कृषि मन्त्रालयका अनुसार,1.0,0.17391304347826086
0a9ff299f6,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a9ff299f6.flac,सिकार बन्छन्।,शिकार बन्छन्,1.0,0.16666666666666666
0e3fc7a26a,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e3fc7a26a.flac,व्युत पाधन छ,व्युत्पादन छ,1.0,0.16666666666666666
0dacda5368,/kaggle/working/asr_nepali_data/asr_nepali/data/0d/0dacda5368.flac,सिक्षा पाइका गपाल,शिक्षा पाएका गोपाल,1.0,0.16666666666666666
0f806384b1,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f806384b1.flac,छ सय वर्ष अघि,६ सय वर्षअघि,1.0,0.16666666666666666
0b33b4c3e1,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b33b4c3e1.flac,पारतीय चिकित्सा पद्धती हो,भारतीय चिकित्सापद्दति हो,1.0,0.16666666666666666
0fbc2b9d30,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0fbc2b9d30.flac,पुल्न सक्दैन।,भुल्न सक्दैन,1.0,0.16666666666666666
0a041c0406,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a041c0406.flac,सुरे उपासना सँग सम्बन्धित,सूर्य उपासनासँग सम्बन्धित,1.0,0.16
08def00260,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08def00260.flac,सम्मस्पुग्नमा तुनिया,सम्म पुग्नमा दुनिया,1.0,0.15789473684210525
0ffca1ef57,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0ffca1ef57.flac,देवाला रे मठमन्धिरमा,देवालय र मठमन्दिरमा,1.0,0.15789473684210525
08c45f1187,/kaggle/working/asr_nepali_data/asr_nepali/data/08/08c45f1187.flac,कम्पनीको सहस अवस्थापक,कम्पनीको सहसंस्थापक,1.0,0.15789473684210525
008ef1abf7,/kaggle/working/asr_nepali_data/asr_nepali/data/00/008ef1abf7.flac,छिन्दुरमा चङ्खेर नक्क लिको,सिन्दुरमा चङ्खे र नक्कलीको,1.0,0.15384615384615385
032d206e19,/kaggle/working/asr_nepali_data/asr_nepali/data/03/032d206e19.flac,विजय बन्दा पछि,विजयभन्दा पछि,1.0,0.15384615384615385
05dc2cd19b,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05dc2cd19b.flac,यसलाई त कालै,यसलाई तत्कालै,1.0,0.15384615384615385
0033a7ae1e,/kaggle/working/asr_nepali_data/asr_nepali/data/00/0033a7ae1e.flac,संकर जी नमस्थे नेपाली,शंकरजी नमस्ते नेपाली,1.0,0.15
03e5264af0,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03e5264af0.flac,हसर पढ्ने गरी त्यस्तो,असर पर्नेगरी त्यस्तो,1.0,0.15
0e09d45820,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e09d45820.flac,सर माकै कारण राहुले,शर्माकै कारण राहुलले,1.0,0.15
0cefed3473,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0cefed3473.flac,व्यापार बाटो गरेका थिए।,व्यापारबाट गरेका थिए,1.0,0.15
034ccb1cfa,/kaggle/working/asr_nepali_data/asr_nepali/data/03/034ccb1cfa.flac,नागमुल नक्षेत्र भनिन्छ।,नागमूल नक्षत्र भनिन्छ,1.0,0.14285714285714285
0c77d606e2,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c77d606e2.flac,महा सागरमा पाइने उम्नी,महासागरमा पाइने उड्ने,1.0,0.14285714285714285
00a7a2549a,/kaggle/working/asr_nepali_data/asr_nepali/data/00/00a7a2549a.flac,सबभन्दा बल साली,सबभन्दा बलशाली,1.0,0.14285714285714285
0c4956d193,/kaggle/working/asr_nepali_data/asr_nepali/data/0c/0c4956d193.flac,काम त पुरो अधिराज्यको भाक थियो,कामतापुर अधिराज्यको भाग थियो,1.0,0.14285714285714285
0944cd5858,/kaggle/working/asr_nepali_data/asr_nepali/data/09/0944cd5858.flac,पारतमा सै भन्दा सस्तो,भारतमा सबैभन्दा सस्तो,1.0,0.14285714285714285
057b5f53bb,/kaggle/working/asr_nepali_data/asr_nepali/data/05/057b5f53bb.flac,काठमाडौँ विश्व विद्याल आयो निम्न,काठमाडौँ विश्वविद्यालय निम्न,1.0,0.14285714285714285
05eb29d1f6,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05eb29d1f6.flac,प्रानम्भिक कालमा लोकशाहित्यको,प्रारम्भिककालमा लोक साहित्यको,1.0,0.13793103448275862
0e4b7a84b6,/kaggle/working/asr_nepali_data/asr_nepali/data/0e/0e4b7a84b6.flac,अन्तर राष्ट्रियो स्टर्का नेपाली,अन्तर्राष्ट्रिय स्तरका नेपाली,1.0,0.13793103448275862
0f019da96a,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f019da96a.flac,अन्छल ललित पुर जिल्लाको,अञ्चल ललितपुर जिल्लाको,1.0,0.13636363636363635
05c4b11b92,/kaggle/working/asr_nepali_data/asr_nepali/data/05/05c4b11b92.flac,नियान त्रित गर्छ,नियन्त्रित गर्छ,1.0,0.13333333333333333
0505ebd182,/kaggle/working/asr_nepali_data/asr_nepali/data/05/0505ebd182.flac,बच्चालाई सिकाउदा भनि नै,बच्चालाई सिकाउँदा भनिने,1.0,0.13043478260869565
03fed63e75,/kaggle/working/asr_nepali_data/asr_nepali/data/03/03fed63e75.flac,यो घटनाले डेल फी बासीहरु,यो घटनाले डेल्फीबासीहरू,1.0,0.13043478260869565
038d56ce1e,/kaggle/working/asr_nepali_data/asr_nepali/data/03/038d56ce1e.flac,मैले देखे अनुसार तपाईलाई।,मैले देखेअनुसार तपाईँलाई,1.0,0.125
0374d5fbe1,/kaggle/working/asr_nepali_data/asr_nepali/data/03/0374d5fbe1.flac,तपाईले अनात पृष्ठहरुलाई,तपाईँले अनाथ पृष्ठहरूलाई,1.0,0.125
02da9a8fe4,/kaggle/working/asr_nepali_data/asr_nepali/data/02/02da9a8fe4.flac,अस्टेर लियाली आदिवासहरुको अधिकार,अस्ट्रेलियाली आदिवासीहरूको अधिकार,1.0,0.12121212121212122
0fe386143f,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0fe386143f.flac,यस नक्षेत्रलाई प्राता कालमा,यस नक्षत्रलाई प्रातःकालमा,1.0,0.12
09b6b92b95,/kaggle/working/asr_nepali_data/asr_nepali/data/09/09b6b92b95.flac,संविधान सबामा प्रमुख्ता साथ,संविधानसभामा प्रमुखता साथ,1.0,0.12
0b7fe1d87d,/kaggle/working/asr_nepali_data/asr_nepali/data/0b/0b7fe1d87d.flac,गडतन्त्र इष्टो निया उत्तरी,गणतन्त्र इस्टोनिया उत्तरी,1.0,0.12
0f27499469,/kaggle/working/asr_nepali_data/asr_nepali/data/0f/0f27499469.flac,जेलबाट पाण्डु लिपीको रुपमा,जेलबाट पाण्डुलिपिको रूपमा,1.0,0.12
0a75363268,/kaggle/working/asr_nepali_data/asr_nepali/data/0a/0a75363268.flac,दिलमा प्रकृतिक सुन्दर्ताले,डिलमा प्राकृतिक सुन्दरताले,1.0,0.11538461538461539
09e2a1ea4f,/kaggle/working/asr_nepali_data/asr_nepali/data/09/09e2a1ea4f.flac,दक्षिडी वियतनामी सेनाहरुका,दक्षिणी भियतनामी सेनाहरूका,1.0,0.11538461538461539
015ae545f8,/kaggle/working/asr_nepali_data/asr_nepali/data/01/015ae545f8.flac,पत्रो पत्रिकामा प्रकाशित छन्।,पत्रपत्रिकामा प्रकाशित छन्,1.0,0.11538461538461539
078bc96781,/kaggle/working/asr_nepali_data/asr_nepali/data/07/078bc96781.flac,राम्रो सँग खाना लाउन,राम्रोसँग खान लाउन,1.0,0.1111111111111111
0245cb880e,/kaggle/working/asr_nepali_data/asr_nepali/data/02/0245cb880e.flac,ल्याई विषय वस्तुगत व्यापकता,नौल्याई विषयवस्तुगत व्यापकता,1.0,0.10714285714285714
053f7e2d81,/kaggle/working/asr_nepali_data/asr_nepali/data/05/053f7e2d81.flac,वास्तु कलाका नमुनाहरु यत्रतत्र,वास्तुकलाका नमूनाहरू यत्रतत्र,1.0,0.10344827586206896
06fc079c2b,/kaggle/working/asr_nepali_data/asr_nepali/data/06/06fc079c2b.flac,सबै धारहरुलाई एक कृत,सबै धारहरूलाई एकीकृत,1.0,0.1
